epoch	utc	load1	load5	load15
1789702727	2026-09-18T03:38:47Z	1.02	0.96	1.15
1789702732	2026-09-18T03:38:52Z	1.02	0.96	1.15
1789702737	2026-09-18T03:38:57Z	1.10	0.98	1.16
1789702742	2026-09-18T03:39:02Z	1.17	0.99	1.16
1789702747	2026-09-18T03:39:07Z	1.24	1.01	1.16
1789702752	2026-09-18T03:39:12Z	1.22	1.01	1.16
1789702757	2026-09-18T03:39:17Z	1.12	0.99	1.16
1789702762	2026-09-18T03:39:22Z	1.03	0.98	1.15
1789702767	2026-09-18T03:39:27Z	0.95	0.96	1.14
1789702772	2026-09-18T03:39:32Z	0.87	0.94	1.14
1789702777	2026-09-18T03:39:37Z	0.96	0.96	1.14
1789702782	2026-09-18T03:39:42Z	0.97	0.96	1.14
1789702787	2026-09-18T03:39:47Z	0.97	0.96	1.14
1789702792	2026-09-18T03:39:52Z	1.05	0.98	1.15
1789702797	2026-09-18T03:39:57Z	1.05	0.98	1.15
1789702802	2026-09-18T03:40:02Z	1.12	1.00	1.15
1789702807	2026-09-18T03:40:07Z	1.11	1.00	1.15
1789702812	2026-09-18T03:40:12Z	1.02	0.98	1.14
1789702817	2026-09-18T03:40:17Z	0.94	0.97	1.14
1789702822	2026-09-18T03:40:22Z	0.95	0.97	1.14
1789702827	2026-09-18T03:40:27Z	1.03	0.99	1.14
1789702832	2026-09-18T03:40:32Z	0.95	0.97	1.13
1789702837	2026-09-18T03:40:37Z	0.87	0.95	1.13
1789702842	2026-09-18T03:40:42Z	0.80	0.94	1.12
1789702847	2026-09-18T03:40:47Z	0.74	0.92	1.12
1789702852	2026-09-18T03:40:52Z	0.68	0.91	1.11
1789702857	2026-09-18T03:40:57Z	0.62	0.89	1.10
1789702862	2026-09-18T03:41:02Z	0.57	0.87	1.10
1789702867	2026-09-18T03:41:07Z	0.69	0.89	1.10
1789702872	2026-09-18T03:41:12Z	0.63	0.88	1.09
1789702877	2026-09-18T03:41:17Z	0.58	0.86	1.09
1789702882	2026-09-18T03:41:22Z	0.53	0.85	1.08
1789702887	2026-09-18T03:41:27Z	0.49	0.84	1.08
1789702892	2026-09-18T03:41:32Z	0.61	0.85	1.08
1789702897	2026-09-18T03:41:37Z	0.72	0.87	1.09
1789702902	2026-09-18T03:41:42Z	0.67	0.86	1.08
1789702907	2026-09-18T03:41:47Z	0.61	0.84	1.08
1789702912	2026-09-18T03:41:52Z	0.56	0.83	1.07
1789702917	2026-09-18T03:41:57Z	0.68	0.85	1.08
1789702922	2026-09-18T03:42:02Z	0.78	0.87	1.08
1789702927	2026-09-18T03:42:07Z	0.72	0.85	1.07
1789702932	2026-09-18T03:42:12Z	0.66	0.84	1.07
1789702937	2026-09-18T03:42:17Z	0.85	0.88	1.08
1789702942	2026-09-18T03:42:22Z	0.78	0.86	1.07
1789702947	2026-09-18T03:42:27Z	1.04	0.91	1.09
1789702952	2026-09-18T03:42:32Z	1.12	0.93	1.10
1789702957	2026-09-18T03:42:37Z	1.43	1.00	1.12
1789702962	2026-09-18T03:42:42Z	1.31	0.98	1.11
1789702967	2026-09-18T03:42:47Z	1.21	0.97	1.10
