2026-09-18T03:25:04Z	{ 5.16 8.44 22.62 }
2026-09-18T03:25:10Z	{ 4.82 8.32 22.50 }
2026-09-18T03:25:15Z	{ 4.52 8.20 22.37 }
2026-09-18T03:25:20Z	{ 4.24 8.08 22.25 }
2026-09-18T03:25:25Z	{ 3.98 7.96 22.12 }
2026-09-18T03:25:30Z	{ 3.90 7.88 22.01 }
2026-09-18T03:25:35Z	{ 3.67 7.76 21.89 }
2026-09-18T03:25:40Z	{ 3.53 7.67 21.77 }
2026-09-18T03:25:45Z	{ 3.57 7.61 21.66 }
2026-09-18T03:25:50Z	{ 3.60 7.55 21.56 }
2026-09-18T03:25:55Z	{ 6.36 8.05 21.66 }
2026-09-18T03:26:00Z	{ 10.97 8.98 21.91 }
2026-09-18T03:26:05Z	{ 11.70 9.16 21.89 }
2026-09-18T03:26:10Z	{ 11.88 9.24 21.85 }
2026-09-18T03:26:15Z	{ 12.29 9.37 21.82 }
2026-09-18T03:26:20Z	{ 13.47 9.66 21.85 }
2026-09-18T03:26:25Z	{ 13.75 9.78 21.82 }
2026-09-18T03:26:30Z	{ 13.85 9.87 21.78 }
2026-09-18T03:26:35Z	{ 14.82 10.14 21.80 }
2026-09-18T03:26:40Z	{ 14.60 10.17 21.75 }
2026-09-18T03:26:45Z	{ 14.07 10.13 21.67 }
2026-09-18T03:26:50Z	{ 13.74 10.13 21.60 }
2026-09-18T03:26:55Z	{ 12.88 10.01 21.49 }
2026-09-18T03:27:00Z	{ 12.09 9.90 21.38 }
2026-09-18T03:27:05Z	{ 11.44 9.80 21.28 }
2026-09-18T03:27:10Z	{ 10.77 9.68 21.17 }
2026-09-18T03:27:15Z	{ 9.98 9.54 21.05 }
2026-09-18T03:27:20Z	{ 9.42 9.43 20.95 }
2026-09-18T03:27:25Z	{ 8.99 9.34 20.85 }
2026-09-18T03:27:30Z	{ 8.51 9.23 20.74 }
2026-09-18T03:27:35Z	{ 8.07 9.13 20.64 }
2026-09-18T03:27:40Z	{ 7.74 9.05 20.54 }
2026-09-18T03:27:45Z	{ 7.28 8.93 20.43 }
2026-09-18T03:27:50Z	{ 7.10 8.86 20.34 }
2026-09-18T03:27:55Z	{ 6.93 8.80 20.25 }
2026-09-18T03:28:00Z	{ 6.78 8.74 20.16 }
2026-09-18T03:28:06Z	{ 6.55 8.66 20.07 }
2026-09-18T03:28:11Z	{ 6.11 8.53 19.95 }
