epoch	utc	load1	load5	load15
1789698724	2026-09-18T02:32:04Z	152.81	99.22	70.27
1789698729	2026-09-18T02:32:09Z	161.79	101.97	71.41
1789698734	2026-09-18T02:32:14Z	169.10	104.48	72.47
1789698740	2026-09-18T02:32:20Z	172.05	106.16	73.26
1789698746	2026-09-18T02:32:26Z	172.69	107.39	73.88
1789698751	2026-09-18T02:32:31Z	182.47	111.65	75.79
1789698756	2026-09-18T02:32:36Z	187.15	113.80	76.75
1789698761	2026-09-18T02:32:41Z	186.42	114.86	77.35
1789698767	2026-09-18T02:32:47Z	177.66	114.23	77.34
1789698772	2026-09-18T02:32:52Z	178.17	115.39	77.97
1789698777	2026-09-18T02:32:57Z	181.67	117.16	78.81
1789698783	2026-09-18T02:33:04Z	179.62	117.81	79.26
1789698789	2026-09-18T02:33:09Z	181.17	119.15	79.97
1789698794	2026-09-18T02:33:14Z	179.88	119.91	80.46
1789698800	2026-09-18T02:33:20Z	176.12	120.13	80.77
1789698805	2026-09-18T02:33:25Z	180.60	121.99	81.66
1789698810	2026-09-18T02:33:30Z	181.27	123.10	82.29
1789698816	2026-09-18T02:33:36Z	181.65	124.14	82.89
1789698822	2026-09-18T02:33:42Z	184.53	126.67	84.27
1789698828	2026-09-18T02:33:48Z	185.20	127.77	84.91
1789698834	2026-09-18T02:33:54Z	188.87	129.48	85.77
1789698839	2026-09-18T02:33:59Z	194.25	131.58	86.76
1789698845	2026-09-18T02:34:05Z	192.87	132.34	87.29
1789698850	2026-09-18T02:34:10Z	190.31	132.81	87.72
1789698855	2026-09-18T02:34:15Z	187.49	133.18	88.12
1789698860	2026-09-18T02:34:20Z	184.96	133.56	88.51
1789698865	2026-09-18T02:34:26Z	181.20	133.63	88.80
1789698871	2026-09-18T02:34:31Z	178.46	133.86	89.14
1789698876	2026-09-18T02:34:36Z	175.01	134.57	89.92
1789698882	2026-09-18T02:34:42Z	169.33	134.06	90.00
1789698887	2026-09-18T02:34:47Z	166.98	134.16	90.29
1789698892	2026-09-18T02:34:52Z	170.90	135.52	91.03
1789698898	2026-09-18T02:34:58Z	172.59	136.46	91.62
1789698903	2026-09-18T02:35:03Z	173.67	137.28	92.17
1789698909	2026-09-18T02:35:10Z	175.61	138.29	92.79
1789698915	2026-09-18T02:35:16Z	178.77	139.56	93.51
1789698921	2026-09-18T02:35:22Z	188.51	142.92	95.24
1789698927	2026-09-18T02:35:28Z	191.91	144.38	96.03
1789698933	2026-09-18T02:35:33Z	190.56	144.89	96.50
1789698938	2026-09-18T02:35:38Z	188.83	145.29	96.92
1789698944	2026-09-18T02:35:44Z	188.28	145.90	97.42
1789698949	2026-09-18T02:35:49Z	184.98	145.92	97.71
1789698954	2026-09-18T02:35:54Z	188.74	147.35	98.50
1789698959	2026-09-18T02:35:59Z	189.08	148.10	99.05
1789698965	2026-09-18T02:36:05Z	184.67	147.87	99.25
1789698970	2026-09-18T02:36:10Z	185.18	148.59	99.79
1789698976	2026-09-18T02:36:16Z	184.36	149.02	100.23
1789698981	2026-09-18T02:36:21Z	183.93	149.52	100.69
1789698986	2026-09-18T02:36:26Z	181.40	150.11	101.47
1789698992	2026-09-18T02:36:32Z	180.17	150.38	101.85
1789698997	2026-09-18T02:36:37Z	176.15	150.04	102.02
1789699002	2026-09-18T02:36:42Z	172.62	149.74	102.19
1789699007	2026-09-18T02:36:47Z	167.60	149.08	102.24
1789699012	2026-09-18T02:36:52Z	164.83	148.81	102.42
1789699018	2026-09-18T02:36:58Z	164.44	149.00	102.75
1789699023	2026-09-18T02:37:03Z	163.69	149.10	103.06
1789699028	2026-09-18T02:37:08Z	161.95	148.98	103.29
1789699033	2026-09-18T02:37:13Z	163.64	149.54	103.75
1789699038	2026-09-18T02:37:18Z	164.07	149.87	104.14
1789699043	2026-09-18T02:37:23Z	158.21	148.89	104.06
1789699048	2026-09-18T02:37:28Z	149.31	147.20	103.72
